Unique_ID,Plot,Plot2,Major_taxa,Order,Species,Mass_g,Density_Nm2,Region,Trophic,Group,Genus,Reference,Notes
3666,4,5,Invertebrate,Unknown,Unknown,4.37915E-07,97611.27824,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3667,4,5,Invertebrate,Unknown,Unknown,5.07189E-07,76644.32433,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3668,4,5,Invertebrate,Unknown,Unknown,5.87435E-07,42898.2919,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3669,4,5,Invertebrate,Unknown,Unknown,8.60597E-07,13438.47538,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3670,4,5,Invertebrate,Unknown,Unknown,7.00648E-07,5906.089175,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3671,4,5,Invertebrate,Unknown,Unknown,2.90262E-07,7894.415854,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3672,4,5,Invertebrate,Unknown,Unknown,3.46202E-07,24010.43344,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3673,4,5,Invertebrate,Unknown,Unknown,4.25236E-07,40873.32796,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3674,4,5,Invertebrate,Unknown,Unknown,5.70427E-07,17963.04674,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3675,4,5,Invertebrate,Unknown,Unknown,5.22312E-07,11074.90476,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3676,4,5,Invertebrate,Unknown,Unknown,9.67899E-07,416485.6093,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3677,4,5,Invertebrate,Unknown,Unknown,3.32369E-06,5149795.697,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3678,4,5,Invertebrate,Unknown,Unknown,3.84946E-06,1395371.987,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3679,4,5,Invertebrate,Unknown,Unknown,2.33631E-06,60181.08315,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3680,4,5,Invertebrate,Unknown,Unknown,2.95522E-06,7521.59595,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3681,4,5,Invertebrate,Unknown,Unknown,4.86923E-06,2356.296836,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3682,4,5,Invertebrate,Unknown,Unknown,6.34264E-06,638.4545701,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3683,4,5,Invertebrate,Unknown,Unknown,1.53102E-05,501.3257359,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3684,4,5,Invertebrate,Unknown,Unknown,1.0148E-05,3149.560825,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3685,4,5,Invertebrate,Unknown,Unknown,8.50825E-06,5361.54555,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3686,4,5,Invertebrate,Unknown,Unknown,2.05371E-05,2724.206344,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3687,4,5,Invertebrate,Unknown,Unknown,4.15633E-05,526.1626304,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3688,4,5,Invertebrate,Unknown,Unknown,4.95735E-05,340.4787407,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3689,4,5,Invertebrate,Unknown,Unknown,8.66224E-05,579.6021663,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3690,4,5,Invertebrate,Unknown,Unknown,0.000138593,579.6021663,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3691,4,5,Invertebrate,Unknown,Unknown,0.000209093,433.6206938,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3692,4,5,Invertebrate,Unknown,Unknown,0.000334542,200.0092125,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3693,4,5,Invertebrate,Unknown,Unknown,0.000761448,31.83611025,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3694,4,5,Invertebrate,Unknown,Unknown,0.000601991,267.3437281,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3695,4,5,Invertebrate,Unknown,Unknown,0.000784152,200.0092125,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3696,4,5,Invertebrate,Unknown,Unknown,0.001330546,101.6248693,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3697,4,5,Invertebrate,Unknown,Unknown,0.001411042,209.9181547,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3698,4,5,Invertebrate,Unknown,Unknown,0.002394198,294.4964066,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3699,4,5,Invertebrate,Unknown,Unknown,0.004705112,92.25501844,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3700,4,5,Invertebrate,Unknown,Unknown,0.008466619,24.99769702,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3701,4,5,Invertebrate,Unknown,Unknown,0.057136022,6.453569627,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3702,4,5,Invertebrate,Unknown,Unknown,0.011696071,1035.547441,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3703,4,5,Invertebrate,Unknown,Unknown,0.011696071,6198.691176,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3704,4,5,Invertebrate,Unknown,Unknown,0.01102859,10552.12677,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3705,4,5,Invertebrate,Unknown,Unknown,0.007752468,5627.169538,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3706,4,5,Invertebrate,Unknown,Unknown,0.006893027,2473.033503,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3707,4,5,Invertebrate,Unknown,Unknown,0.003307425,986.6656299,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3708,4,5,Invertebrate,Unknown,Unknown,0.003830628,703.2990002,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3709,4,5,Invertebrate,Unknown,Unknown,0.001370187,324.4068381,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3710,4,5,Invertebrate,Unknown,Unknown,0.000935276,294.4964066,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3711,4,5,Invertebrate,Unknown,Unknown,0.000908218,552.230005,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3712,4,5,Invertebrate,Unknown,Unknown,0.000831591,1035.547441,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3713,4,5,Invertebrate,Unknown,Unknown,0.000991882,3641.329671,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3714,4,5,Invertebrate,Unknown,Unknown,0.001218288,9127.04097,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3715,4,5,Invertebrate,Unknown,Unknown,0.000784152,4418.450562,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3716,4,5,Invertebrate,Unknown,Unknown,0.000677049,1256.550652,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3717,4,5,Invertebrate,Unknown,Unknown,0.000601991,552.230005,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3718,4,5,Invertebrate,Unknown,Unknown,0.000376253,1140.72248,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3719,4,5,Invertebrate,Unknown,Unknown,0.000280485,3469.444943,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3720,4,5,Invertebrate,Unknown,Unknown,0.000280485,1524.754768,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3721,4,5,Invertebrate,Unknown,Unknown,0.000235164,853.4144656,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3722,4,5,Invertebrate,Unknown,Unknown,0.000203039,1941.824606,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3723,4,5,Invertebrate,Unknown,Unknown,0.000165303,1086.850977,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3724,4,5,Invertebrate,Unknown,Unknown,0.000116198,1140.72248,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3725,4,5,Invertebrate,Unknown,Unknown,0.000126902,2724.206344,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3726,4,5,Invertebrate,Unknown,Unknown,6.27061E-05,2724.206344,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3727,4,5,Invertebrate,Unknown,Unknown,8.16808E-05,4418.450562,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3728,4,5,Invertebrate,Unknown,Unknown,8.92052E-05,11074.90476,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3729,4,5,Invertebrate,Unknown,Unknown,8.16808E-05,22876.52212,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3730,4,5,Invertebrate,Unknown,Unknown,0.00015136,73026.41822,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3731,4,5,Invertebrate,Unknown,Unknown,7.05229E-05,183037.4682,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3732,4,5,Invertebrate,Unknown,Unknown,4.67455E-05,416485.6093,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3733,4,5,Invertebrate,Unknown,Unknown,1.82608E-05,458785.8344,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3734,4,5,Invertebrate,Unknown,Unknown,1.04506E-05,256785.2064,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3735,4,5,Invertebrate,Unknown,Unknown,5.80764E-06,93001.51001,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3736,4,5,Invertebrate,Unknown,Unknown,1.21038E-05,52053.50765,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3737,4,5,Invertebrate,Unknown,Unknown,1.48669E-05,21796.66252,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3738,4,5,Invertebrate,Unknown,Unknown,1.62364E-05,9127.04097,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3739,4,5,Invertebrate,Unknown,Unknown,2.30978E-05,6505.789392,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3740,4,5,Invertebrate,Unknown,Unknown,3.48474E-05,9127.04097,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3741,4,5,Invertebrate,Unknown,Unknown,5.25739E-05,5361.54555,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3742,4,5,Invertebrate,Unknown,Unknown,6.45743E-05,7894.415854,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3743,4,5,Invertebrate,Unknown,Unknown,6.08906E-05,17114.72794,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3744,4,5,Invertebrate,Unknown,Unknown,6.45743E-05,49596.38242,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3745,4,5,Invertebrate,Unknown,Unknown,4.95735E-05,112852.1922,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3746,4,5,Invertebrate,Unknown,Unknown,3.28587E-05,158317.8925,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3747,4,5,Invertebrate,Unknown,Unknown,1.93656E-05,166165.1714,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3748,4,5,Invertebrate,Unknown,Unknown,1.53102E-05,118443.1639,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3749,4,5,Invertebrate,Unknown,Unknown,1.82608E-05,76644.32433,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3750,4,5,Invertebrate,Unknown,Unknown,1.9943E-05,42898.2919,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3751,4,5,Invertebrate,Unknown,Unknown,2.17801E-05,24010.43344,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3752,4,5,Invertebrate,Unknown,Unknown,2.37865E-05,13438.47538,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3753,4,5,Invertebrate,Unknown,Unknown,3.48474E-05,17963.04674,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3754,4,5,Invertebrate,Unknown,Unknown,4.67455E-05,11074.90476,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3755,4,5,Invertebrate,Unknown,Unknown,4.95735E-05,29134.66307,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3756,4,5,Invertebrate,Unknown,Unknown,4.15633E-05,54633.62281,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3757,4,5,Invertebrate,Unknown,Unknown,2.92166E-05,73026.41822,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3758,4,5,Invertebrate,Unknown,Unknown,3.09842E-05,37104.79188,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3759,4,5,Invertebrate,Unknown,Unknown,0.000100328,3641.329671,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3760,4,5,Invertebrate,Unknown,Unknown,1.32187E-05,5627.169538,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3761,4,5,Invertebrate,Unknown,Unknown,3.89368E-07,16306.84713,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3762,4,5,Invertebrate,Unknown,Unknown,0.000155873,1850.163036,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3763,4,5,Invertebrate,Unknown,Unknown,0.000784152,2139.045389,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3764,4,5,Invertebrate,Unknown,Unknown,0.000761448,375.0593529,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3765,4,5,Invertebrate,Unknown,Unknown,0.003211663,242.6945367,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3766,4,5,Invertebrate,Unknown,Unknown,0.000519757,309.0864738,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3767,4,5,Invertebrate,Unknown,Unknown,5.74169E-05,309.0864738,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3768,4,5,Invertebrate,Unknown,Unknown,1.04506E-05,112852.1922,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3769,4,5,Invertebrate,Unknown,Unknown,1.48669E-05,222105.8513,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3770,4,5,Invertebrate,Unknown,Unknown,2.67522E-05,269506.9691,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3771,4,5,Invertebrate,Unknown,Unknown,2.67522E-05,118443.1639,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3772,4,5,Invertebrate,Unknown,Unknown,0.000103317,52053.50765,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3773,4,5,Invertebrate,Unknown,Unknown,4.28026E-05,192110.0124,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3774,4,5,Invertebrate,Unknown,Unknown,5.25739E-05,324.4068381,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3775,4,5,Invertebrate,Unknown,Unknown,0.00010957,774.7293336,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3776,4,5,Invertebrate,Unknown,Unknown,0.001254614,149.6339016,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3777,4,5,Invertebrate,Unknown,Unknown,0.004436699,96.82778563,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3778,4,5,Invertebrate,Unknown,Unknown,7.34598E-06,3305.597718,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3779,4,5,Invertebrate,Unknown,Unknown,9.56886E-06,45023.57746,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3780,4,5,Invertebrate,Unknown,Unknown,0.000739418,3641.329671,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3781,4,5,Invertebrate,Unknown,Unknown,0.000519757,413.1426206,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3782,4,5,Invertebrate,Unknown,Unknown,4.12933E-07,66293.35523,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3783,4,5,Invertebrate,Unknown,Unknown,8.2619E-06,97611.27824,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3784,4,5,Invertebrate,Unknown,Unknown,0.564871938,111.946366,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3785,4,5,Invertebrate,Unknown,Unknown,0.827541915,23.81770983,Aquatic,,,Unknown,Cyr Peters Downing 1997; Digitised from Fig 2,
3786,4,5,Invertebrate,Unknown,Unknown,7.41361E-06,96934.41641,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3787,4,5,Invertebrate,Unknown,Unknown,7.60741E-06,9120.570401,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3788,4,5,Invertebrate,Unknown,Unknown,9.64948E-06,42644.30099,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3789,4,5,Invertebrate,Unknown,Unknown,1.28544E-05,44940.61383,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3790,4,5,Invertebrate,Unknown,Unknown,1.71225E-05,52486.54673,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3791,4,5,Invertebrate,Unknown,Unknown,1.71296E-05,31397.63959,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3792,4,5,Invertebrate,Unknown,Unknown,1.38432E-05,2282.861164,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3793,4,5,Invertebrate,Unknown,Unknown,1.79854E-05,9632.222366,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3794,4,5,Invertebrate,Unknown,Unknown,2.33796E-05,20839.054,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3795,4,5,Invertebrate,Unknown,Unknown,3.18772E-05,49973.06651,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3796,4,5,Invertebrate,Unknown,Unknown,4.14669E-05,45136.87626,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3797,4,5,Invertebrate,Unknown,Unknown,4.24946E-05,21986.59618,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3798,4,5,Invertebrate,Unknown,Unknown,2.97131E-05,8707.771014,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3799,4,5,Invertebrate,Unknown,Unknown,4.05361E-05,10170.79732,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3800,4,5,Invertebrate,Unknown,Unknown,5.66837E-05,4475.628184,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3801,4,5,Invertebrate,Unknown,Unknown,4.26566E-05,194.611724,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3802,4,5,Invertebrate,Unknown,Unknown,5.41652E-05,239.2301982,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3803,4,5,Invertebrate,Unknown,Unknown,0.000130846,4726.291459,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3804,4,5,Invertebrate,Unknown,Unknown,0.000166155,5518.89333,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3805,4,5,Invertebrate,Unknown,Unknown,0.000231767,52997.63624,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3806,4,5,Invertebrate,Unknown,Unknown,0.000174363,3302.007079,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3807,4,5,Invertebrate,Unknown,Unknown,0.00095082,9775.432922,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3808,4,5,Invertebrate,Unknown,Unknown,0.000412398,2086.084999,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3809,4,5,Invertebrate,Unknown,Unknown,0.000295247,1183.927205,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3810,4,5,Invertebrate,Unknown,Unknown,0.000295345,784.8813325,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3811,4,5,Invertebrate,Unknown,Unknown,0.000591457,160.0132698,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3812,4,5,Invertebrate,Unknown,Unknown,0.000698976,229.4203828,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3813,4,5,Invertebrate,Unknown,Unknown,0.00133189,497.0510551,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3814,4,5,Invertebrate,Unknown,Unknown,0.006931081,407.1964658,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3815,4,5,Invertebrate,Unknown,Unknown,0.00661082,219.7586609,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3816,4,5,Invertebrate,Unknown,Unknown,0.007106972,96.60953683,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3817,4,5,Invertebrate,Unknown,Unknown,0.003641791,42.35434794,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3818,4,5,Invertebrate,Unknown,Unknown,0.001821845,21.66117445,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3819,4,5,Invertebrate,Unknown,Unknown,0.001157385,12.28803105,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3820,4,5,Invertebrate,Unknown,Unknown,0.000979313,9.022398395,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3821,4,5,Invertebrate,Unknown,Unknown,0.001215111,4.177751463,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3822,4,5,Invertebrate,Unknown,Unknown,0.000958558,0.413406594,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3823,4,5,Invertebrate,Unknown,Unknown,0.002810716,0.337951517,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3824,4,5,Invertebrate,Unknown,Unknown,0.002942375,4.191514762,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3825,4,5,Invertebrate,Unknown,Unknown,0.047049964,9.635871505,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3826,4,5,Invertebrate,Unknown,Unknown,0.085475372,18.83442647,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3827,4,5,Invertebrate,Unknown,Unknown,0.103431304,36.75849316,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3828,4,5,Invertebrate,Unknown,Unknown,0.070330499,2126.336528,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3829,4,5,Invertebrate,Unknown,Unknown,0.124812994,2243.23101,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3830,4,5,Invertebrate,Unknown,Unknown,0.929457423,2260.04455,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3831,4,5,Invertebrate,Unknown,Unknown,1.073673663,809.1834655,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3832,4,5,Invertebrate,Unknown,Unknown,2.048074734,460.9172903,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3833,4,5,Invertebrate,Unknown,Unknown,11.16377822,2281.035267,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3834,4,5,Invertebrate,Unknown,Unknown,6.004936234,417.5706831,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3835,4,5,Invertebrate,Unknown,Unknown,1.503358993,68.78013121,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3836,4,5,Invertebrate,Unknown,Unknown,1.077009167,17.15594321,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3837,4,5,Invertebrate,Unknown,Unknown,0.155455825,9.194031767,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3838,4,5,Invertebrate,Unknown,Unknown,0.207191388,5.230021811,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
3839,4,5,Invertebrate,Unknown,Unknown,0.212273607,3.467539364,Aquatic,,,Unknown,Peters Wassenberg 1983,Digitized from Fig. 1
